lead_id,created_date,company_name,lead_source,industry,company_size,region,lead_status
5791,2024-05-24,Company_05791,Paid Ads,Financial Services,Enterprise,Singapore,New
5792,2024-12-15,Company_05792,Website,Healthcare,SMB,Taiwan,New
5793,2025-09-24,Company_05793,Partner,Technology,SMB,Taiwan,New
5794,2025-12-12,Company_05794,Outbound,Professional Services,SMB,Taiwan,New
5795,2024-01-18,Company_05795,Website,Professional Services,Mid-Market,Japan,New
5796,2024-06-12,Company_05796,Outbound,Retail,Mid-Market,Taiwan,New
5797,2025-02-18,Company_05797,Referral,Healthcare,Mid-Market,Japan,New
5798,2024-06-04,Company_05798,Outbound,Professional Services,Mid-Market,Singapore,New
5799,2025-10-15,Company_05799,Paid Ads,Professional Services,Mid-Market,Hong Kong,New
5800,2024-05-29,Company_05800,Website,Retail,Mid-Market,Hong Kong,New
5801,2025-08-09,Company_05801,Outbound,Professional Services,SMB,Taiwan,New
5802,2024-01-12,Company_05802,Paid Ads,Retail,SMB,Singapore,New
5803,2025-05-19,Company_05803,Website,Retail,Mid-Market,Hong Kong,New
5804,2024-02-20,Company_05804,Outbound,Retail,SMB,Taiwan,New
5805,2025-10-22,Company_05805,Outbound,Manufacturing,Mid-Market,Hong Kong,New
5806,2024-05-11,Company_05806,Website,Retail,Mid-Market,Taiwan,New
5807,2024-05-28,Company_05807,Referral,Technology,SMB,Japan,New
5808,2024-02-15,Company_05808,Paid Ads,Financial Services,Enterprise,Taiwan,New
5809,2025-12-24,Company_05809,Partner,Professional Services,Enterprise,Hong Kong,New
5810,2024-01-17,Company_05810,Outbound,Technology,SMB,Taiwan,New
5811,2024-06-26,Company_05811,Outbound,Retail,SMB,Hong Kong,New
5812,2025-01-02,Company_05812,Outbound,Healthcare,SMB,Hong Kong,New
5813,2025-12-10,Company_05813,Event,Manufacturing,SMB,Taiwan,New
5814,2024-09-20,Company_05814,Partner,Professional Services,SMB,Singapore,New
5815,2025-03-22,Company_05815,Paid Ads,Professional Services,SMB,Taiwan,New
5816,2024-04-06,Company_05816,Partner,Manufacturing,Mid-Market,Singapore,New
5817,2025-03-17,Company_05817,Outbound,Retail,SMB,Hong Kong,New
5818,2025-06-27,Company_05818,Referral,Financial Services,SMB,Hong Kong,New
5819,2024-12-21,Company_05819,Paid Ads,Financial Services,Mid-Market,Japan,New
5820,2024-03-16,Company_05820,Website,Professional Services,Enterprise,Hong Kong,New
5821,2025-10-24,Company_05821,Website,Retail,Mid-Market,Taiwan,New
5822,2024-03-31,Company_05822,Event,Professional Services,Enterprise,Hong Kong,New
5823,2024-01-10,Company_05823,Partner,Healthcare,Mid-Market,Singapore,New
5824,2025-11-12,Company_05824,Outbound,Technology,Mid-Market,Taiwan,New
5825,2024-08-07,Company_05825,Referral,Retail,SMB,Singapore,New
5826,2025-06-17,Company_05826,Referral,Manufacturing,Mid-Market,Japan,New
5827,2025-08-06,Company_05827,Website,Technology,Mid-Market,Taiwan,New
5828,2024-09-22,Company_05828,Paid Ads,Financial Services,Mid-Market,Singapore,New
5829,2024-08-26,Company_05829,Paid Ads,Retail,Mid-Market,Singapore,New
5830,2024-04-05,Company_05830,Event,Healthcare,SMB,Taiwan,New
5831,2025-07-31,Company_05831,Paid Ads,Retail,SMB,Hong Kong,New
5832,2025-05-20,Company_05832,Website,Financial Services,SMB,Hong Kong,New
5833,2025-10-03,Company_05833,Referral,Healthcare,Mid-Market,Singapore,New
5834,2025-01-24,Company_05834,Outbound,Retail,Mid-Market,Japan,New
5835,2025-01-11,Company_05835,Outbound,Professional Services,SMB,Japan,New
5836,2024-06-11,Company_05836,Referral,Retail,Mid-Market,Taiwan,New
5837,2024-04-23,Company_05837,Referral,Retail,SMB,Japan,New
5838,2024-02-12,Company_05838,Paid Ads,Financial Services,SMB,Hong Kong,New
5839,2025-07-02,Company_05839,Outbound,Professional Services,Enterprise,Hong Kong,New
5840,2025-05-11,Company_05840,Partner,Professional Services,SMB,Taiwan,New
5841,2025-09-17,Company_05841,Partner,Manufacturing,SMB,Japan,New
5842,2025-05-06,Company_05842,Event,Professional Services,SMB,Singapore,New
5843,2025-08-11,Company_05843,Paid Ads,Retail,SMB,Singapore,New
5844,2025-10-13,Company_05844,Website,Healthcare,SMB,Singapore,New
5845,2025-12-01,Company_05845,Outbound,Manufacturing,Mid-Market,Japan,New
5846,2025-05-30,Company_05846,Outbound,Healthcare,SMB,Hong Kong,New
5847,2024-10-10,Company_05847,Website,Professional Services,SMB,Singapore,New
5848,2025-06-23,Company_05848,Paid Ads,Retail,SMB,Singapore,New
5849,2024-05-03,Company_05849,Outbound,Professional Services,SMB,Hong Kong,New
5850,2025-03-10,Company_05850,Website,Retail,SMB,Hong Kong,New
5851,2024-12-30,Company_05851,Outbound,Technology,Mid-Market,Hong Kong,New
5852,2024-11-14,Company_05852,Partner,Financial Services,SMB,Hong Kong,New
5853,2024-08-31,Company_05853,Partner,Technology,Enterprise,Taiwan,New
5854,2025-08-02,Company_05854,Event,Manufacturing,Mid-Market,Japan,New
5855,2024-03-03,Company_05855,Outbound,Healthcare,Mid-Market,Taiwan,New
5856,2024-03-28,Company_05856,Outbound,Manufacturing,Mid-Market,Japan,New
5857,2024-06-25,Company_05857,Partner,Retail,SMB,Singapore,New
5858,2025-07-08,Company_05858,Outbound,Retail,SMB,Japan,New
5859,2025-05-06,Company_05859,Paid Ads,Financial Services,SMB,Singapore,New
5860,2025-03-22,Company_05860,Outbound,Technology,Enterprise,Taiwan,New
5861,2024-10-08,Company_05861,Website,Retail,SMB,Singapore,New
5862,2025-07-20,Company_05862,Website,Manufacturing,Enterprise,Hong Kong,New
5863,2024-09-04,Company_05863,Paid Ads,Financial Services,SMB,Hong Kong,New
5864,2024-04-16,Company_05864,Partner,Manufacturing,SMB,Hong Kong,New
5865,2024-01-17,Company_05865,Paid Ads,Financial Services,SMB,Hong Kong,New
5866,2024-02-11,Company_05866,Referral,Healthcare,SMB,Singapore,New
5867,2025-02-16,Company_05867,Referral,Retail,SMB,Taiwan,New
5868,2025-10-06,Company_05868,Paid Ads,Retail,SMB,Singapore,New
5869,2025-10-01,Company_05869,Referral,Technology,Mid-Market,Japan,New
5870,2025-12-28,Company_05870,Referral,Manufacturing,SMB,Japan,New
5871,2025-05-28,Company_05871,Paid Ads,Technology,SMB,Taiwan,New
5872,2024-12-31,Company_05872,Event,Professional Services,Enterprise,Japan,New
5873,2025-07-24,Company_05873,Website,Technology,Mid-Market,Hong Kong,New
5874,2024-12-14,Company_05874,Partner,Financial Services,SMB,Japan,New
5875,2025-01-30,Company_05875,Website,Manufacturing,SMB,Singapore,New
5876,2025-02-11,Company_05876,Paid Ads,Financial Services,SMB,Hong Kong,New
5877,2024-01-03,Company_05877,Paid Ads,Financial Services,Mid-Market,Taiwan,New
5878,2025-05-07,Company_05878,Outbound,Technology,Mid-Market,Taiwan,New
5879,2025-09-13,Company_05879,Referral,Healthcare,SMB,Singapore,New
5880,2024-03-11,Company_05880,Website,Professional Services,Mid-Market,Singapore,New
5881,2024-04-08,Company_05881,Outbound,Financial Services,Mid-Market,Singapore,New
5882,2024-07-29,Company_05882,Outbound,Healthcare,Enterprise,Japan,New
5883,2025-06-16,Company_05883,Outbound,Retail,SMB,Singapore,New
5884,2025-11-09,Company_05884,Referral,Manufacturing,SMB,Hong Kong,New
5885,2024-12-24,Company_05885,Paid Ads,Manufacturing,Mid-Market,Taiwan,New
5886,2025-05-07,Company_05886,Website,Manufacturing,SMB,Singapore,New
5887,2025-10-26,Company_05887,Outbound,Retail,Mid-Market,Singapore,New
5888,2024-08-15,Company_05888,Event,Healthcare,SMB,Hong Kong,New
5889,2024-04-14,Company_05889,Paid Ads,Healthcare,Mid-Market,Japan,New
5890,2024-05-24,Company_05890,Outbound,Financial Services,SMB,Taiwan,New
5891,2025-05-13,Company_05891,Paid Ads,Professional Services,SMB,Taiwan,New
5892,2024-12-20,Company_05892,Website,Financial Services,SMB,Taiwan,New
5893,2024-02-22,Company_05893,Outbound,Technology,SMB,Singapore,New
5894,2025-10-20,Company_05894,Website,Healthcare,Enterprise,Singapore,New
5895,2025-09-21,Company_05895,Event,Retail,Mid-Market,Singapore,New
5896,2025-12-11,Company_05896,Referral,Retail,SMB,Singapore,New
5897,2025-04-24,Company_05897,Event,Manufacturing,SMB,Taiwan,New
5898,2024-08-16,Company_05898,Paid Ads,Professional Services,Enterprise,Hong Kong,New
5899,2024-11-12,Company_05899,Website,Financial Services,SMB,Singapore,New
5900,2025-04-23,Company_05900,Website,Professional Services,SMB,Japan,New
5901,2024-05-28,Company_05901,Referral,Manufacturing,SMB,Taiwan,New
5902,2025-11-21,Company_05902,Outbound,Manufacturing,SMB,Singapore,New
5903,2025-05-14,Company_05903,Paid Ads,Financial Services,SMB,Hong Kong,New
5904,2025-02-16,Company_05904,Website,Financial Services,Mid-Market,Singapore,New
5905,2025-10-05,Company_05905,Referral,Retail,SMB,Japan,New
5906,2024-08-06,Company_05906,Outbound,Professional Services,Mid-Market,Singapore,New
5907,2025-03-30,Company_05907,Website,Technology,SMB,Singapore,New
5908,2025-02-14,Company_05908,Outbound,Healthcare,Mid-Market,Taiwan,New
5909,2024-09-17,Company_05909,Outbound,Healthcare,Mid-Market,Hong Kong,New
5910,2025-12-11,Company_05910,Website,Manufacturing,SMB,Singapore,New
5911,2024-11-23,Company_05911,Referral,Technology,SMB,Japan,New
5912,2025-05-26,Company_05912,Partner,Manufacturing,Mid-Market,Hong Kong,New
5913,2024-02-07,Company_05913,Website,Technology,SMB,Hong Kong,New
5914,2024-04-13,Company_05914,Website,Healthcare,SMB,Taiwan,New
5915,2025-11-05,Company_05915,Outbound,Technology,SMB,Taiwan,New
5916,2025-01-27,Company_05916,Paid Ads,Professional Services,SMB,Taiwan,New
5917,2025-05-15,Company_05917,Referral,Professional Services,Mid-Market,Singapore,New
5918,2024-11-17,Company_05918,Outbound,Healthcare,Enterprise,Japan,New
5919,2024-04-22,Company_05919,Outbound,Manufacturing,Mid-Market,Japan,New
5920,2025-11-11,Company_05920,Referral,Financial Services,SMB,Hong Kong,New
5921,2025-11-24,Company_05921,Website,Retail,Mid-Market,Hong Kong,New
5922,2024-09-02,Company_05922,Paid Ads,Professional Services,Mid-Market,Hong Kong,New
5923,2024-02-16,Company_05923,Paid Ads,Healthcare,SMB,Japan,New
5924,2024-10-03,Company_05924,Outbound,Retail,SMB,Singapore,New
5925,2024-04-19,Company_05925,Outbound,Financial Services,SMB,Singapore,New
5926,2024-07-13,Company_05926,Website,Healthcare,Enterprise,Singapore,New
5927,2024-06-17,Company_05927,Paid Ads,Manufacturing,Enterprise,Japan,New
5928,2025-03-18,Company_05928,Paid Ads,Professional Services,Enterprise,Singapore,New
5929,2025-05-06,Company_05929,Outbound,Professional Services,Mid-Market,Hong Kong,New
5930,2024-03-05,Company_05930,Event,Manufacturing,SMB,Taiwan,New
5931,2024-07-19,Company_05931,Outbound,Professional Services,SMB,Taiwan,New
5932,2025-04-12,Company_05932,Outbound,Retail,Mid-Market,Hong Kong,New
5933,2025-01-08,Company_05933,Referral,Retail,SMB,Taiwan,New
5934,2025-06-09,Company_05934,Website,Manufacturing,SMB,Hong Kong,New
5935,2024-08-30,Company_05935,Partner,Healthcare,Mid-Market,Singapore,New
5936,2025-12-25,Company_05936,Outbound,Technology,SMB,Hong Kong,New
5937,2025-03-15,Company_05937,Partner,Technology,SMB,Japan,New
5938,2025-11-19,Company_05938,Website,Retail,Mid-Market,Japan,New
5939,2024-03-18,Company_05939,Website,Professional Services,SMB,Japan,New
5940,2025-01-21,Company_05940,Website,Technology,Mid-Market,Japan,New
5941,2024-12-07,Company_05941,Outbound,Manufacturing,SMB,Singapore,New
5942,2025-04-07,Company_05942,Event,Professional Services,Mid-Market,Hong Kong,New
5943,2025-01-16,Company_05943,Outbound,Retail,SMB,Singapore,New
5944,2024-10-13,Company_05944,Website,Technology,SMB,Taiwan,New
5945,2025-12-05,Company_05945,Referral,Professional Services,SMB,Japan,New
5946,2025-01-26,Company_05946,Partner,Retail,SMB,Taiwan,New
5947,2025-12-04,Company_05947,Paid Ads,Technology,SMB,Taiwan,New
5948,2025-12-07,Company_05948,Referral,Healthcare,Mid-Market,Hong Kong,New
5949,2025-06-09,Company_05949,Paid Ads,Technology,SMB,Singapore,New
5950,2025-05-23,Company_05950,Partner,Manufacturing,SMB,Japan,New
5951,2024-06-18,Company_05951,Website,Technology,SMB,Japan,New
5952,2024-07-22,Company_05952,Website,Manufacturing,Enterprise,Taiwan,New
5953,2024-04-23,Company_05953,Website,Retail,SMB,Hong Kong,New
5954,2024-01-12,Company_05954,Website,Financial Services,SMB,Hong Kong,New
5955,2024-10-25,Company_05955,Paid Ads,Healthcare,SMB,Taiwan,New
5956,2025-03-07,Company_05956,Outbound,Healthcare,SMB,Japan,New
5957,2025-04-21,Company_05957,Paid Ads,Professional Services,Mid-Market,Taiwan,New
5958,2025-05-09,Company_05958,Paid Ads,Healthcare,Mid-Market,Taiwan,New
5959,2025-10-13,Company_05959,Paid Ads,Technology,SMB,Taiwan,New
5960,2024-10-15,Company_05960,Referral,Financial Services,SMB,Taiwan,New
5961,2025-11-03,Company_05961,Website,Financial Services,SMB,Japan,New
5962,2024-02-15,Company_05962,Website,Professional Services,SMB,Singapore,New
5963,2025-11-01,Company_05963,Paid Ads,Healthcare,SMB,Hong Kong,New
5964,2025-04-23,Company_05964,Website,Financial Services,Mid-Market,Hong Kong,New
5965,2024-02-07,Company_05965,Paid Ads,Professional Services,Mid-Market,Taiwan,New
5966,2025-01-31,Company_05966,Outbound,Manufacturing,Mid-Market,Taiwan,New
5967,2025-08-01,Company_05967,Outbound,Healthcare,Mid-Market,Japan,New
5968,2024-11-01,Company_05968,Website,Professional Services,Enterprise,Hong Kong,New
5969,2025-11-30,Company_05969,Website,Financial Services,SMB,Singapore,New
5970,2025-07-26,Company_05970,Referral,Retail,SMB,Japan,New
5971,2025-08-16,Company_05971,Paid Ads,Technology,SMB,Japan,New
5972,2024-04-30,Company_05972,Event,Retail,SMB,Japan,New
5973,2025-10-14,Company_05973,Partner,Professional Services,SMB,Singapore,New
5974,2024-06-24,Company_05974,Paid Ads,Technology,SMB,Taiwan,New
5975,2025-03-09,Company_05975,Referral,Technology,Mid-Market,Hong Kong,New
5976,2025-01-10,Company_05976,Outbound,Financial Services,SMB,Japan,New
5977,2024-07-22,Company_05977,Outbound,Manufacturing,SMB,Singapore,New
5978,2024-07-15,Company_05978,Outbound,Financial Services,Mid-Market,Taiwan,New
5979,2025-02-22,Company_05979,Paid Ads,Retail,Enterprise,Singapore,New
5980,2024-03-27,Company_05980,Paid Ads,Manufacturing,Enterprise,Hong Kong,New
5981,2025-08-10,Company_05981,Website,Professional Services,Mid-Market,Taiwan,New
5982,2024-01-27,Company_05982,Partner,Professional Services,SMB,Taiwan,New
5983,2024-03-31,Company_05983,Website,Financial Services,SMB,Taiwan,New
5984,2025-08-08,Company_05984,Paid Ads,Financial Services,Enterprise,Hong Kong,New
5985,2025-08-02,Company_05985,Referral,Retail,SMB,Hong Kong,New
5986,2024-04-12,Company_05986,Paid Ads,Healthcare,SMB,Hong Kong,New
5987,2025-12-17,Company_05987,Website,Technology,SMB,Hong Kong,New
5988,2024-02-28,Company_05988,Partner,Manufacturing,SMB,Singapore,New
5989,2025-12-16,Company_05989,Paid Ads,Manufacturing,SMB,Hong Kong,New
5990,2024-09-16,Company_05990,Referral,Retail,Mid-Market,Singapore,New
5991,2024-08-01,Company_05991,Website,Healthcare,Mid-Market,Taiwan,New
5992,2025-07-24,Company_05992,Paid Ads,Healthcare,SMB,Hong Kong,New
5993,2024-03-03,Company_05993,Website,Manufacturing,SMB,Singapore,New
5994,2025-11-02,Company_05994,Outbound,Financial Services,Mid-Market,Hong Kong,New
5995,2025-11-23,Company_05995,Referral,Retail,Mid-Market,Hong Kong,New
5996,2024-08-30,Company_05996,Website,Retail,SMB,Hong Kong,New
5997,2025-04-07,Company_05997,Paid Ads,Healthcare,Enterprise,Singapore,New
5998,2024-12-14,Company_05998,Website,Technology,SMB,Singapore,New
5999,2025-06-30,Company_05999,Partner,Financial Services,SMB,Hong Kong,New
6000,2024-08-10,Company_06000,Outbound,Financial Services,SMB,Singapore,New
6001,2025-01-31,Company_06001,Website,Manufacturing,Mid-Market,Japan,New
6002,2025-05-10,Company_06002,Website,Financial Services,Mid-Market,Singapore,New
6003,2025-08-16,Company_06003,Outbound,Manufacturing,Mid-Market,Hong Kong,New
6004,2024-04-30,Company_06004,Website,Technology,SMB,Hong Kong,New
6005,2025-02-05,Company_06005,Paid Ads,Healthcare,SMB,Singapore,New
6006,2025-03-04,Company_06006,Paid Ads,Retail,SMB,Hong Kong,New
6007,2024-06-04,Company_06007,Website,Professional Services,Mid-Market,Singapore,New
6008,2025-06-03,Company_06008,Paid Ads,Professional Services,SMB,Japan,New
6009,2025-08-16,Company_06009,Website,Financial Services,SMB,Hong Kong,New
6010,2025-06-25,Company_06010,Partner,Professional Services,SMB,Hong Kong,New
6011,2025-01-23,Company_06011,Outbound,Professional Services,Mid-Market,Hong Kong,New
6012,2024-03-10,Company_06012,Website,Retail,Enterprise,Hong Kong,New
6013,2024-02-04,Company_06013,Referral,Healthcare,Enterprise,Hong Kong,New
6014,2025-03-25,Company_06014,Referral,Healthcare,SMB,Japan,New
6015,2025-08-06,Company_06015,Referral,Healthcare,SMB,Japan,New
6016,2025-05-23,Company_06016,Paid Ads,Retail,Enterprise,Hong Kong,New
6017,2024-03-12,Company_06017,Outbound,Technology,SMB,Hong Kong,New
6018,2024-09-01,Company_06018,Event,Technology,SMB,Hong Kong,New
6019,2024-06-25,Company_06019,Website,Technology,SMB,Japan,New
6020,2024-10-21,Company_06020,Website,Retail,SMB,Japan,New
6021,2024-02-23,Company_06021,Outbound,Retail,Mid-Market,Japan,New
6022,2024-09-15,Company_06022,Website,Technology,Mid-Market,Taiwan,New
6023,2025-01-21,Company_06023,Referral,Manufacturing,Mid-Market,Taiwan,New
6024,2025-02-12,Company_06024,Referral,Professional Services,SMB,Singapore,New
6025,2025-03-24,Company_06025,Referral,Healthcare,SMB,Japan,New
6026,2025-09-05,Company_06026,Paid Ads,Retail,SMB,Japan,New
6027,2025-05-08,Company_06027,Outbound,Technology,SMB,Hong Kong,New
6028,2024-09-28,Company_06028,Website,Financial Services,SMB,Hong Kong,New
6029,2024-12-14,Company_06029,Website,Technology,Enterprise,Taiwan,New
6030,2024-09-19,Company_06030,Website,Manufacturing,Enterprise,Japan,New
6031,2025-06-26,Company_06031,Outbound,Manufacturing,SMB,Hong Kong,New
6032,2025-02-24,Company_06032,Outbound,Manufacturing,Enterprise,Singapore,New
6033,2024-12-07,Company_06033,Outbound,Healthcare,Mid-Market,Hong Kong,New
6034,2025-07-17,Company_06034,Referral,Healthcare,SMB,Taiwan,New
6035,2025-11-26,Company_06035,Website,Retail,Mid-Market,Japan,New
6036,2024-06-21,Company_06036,Website,Technology,Enterprise,Taiwan,New
6037,2024-04-05,Company_06037,Referral,Professional Services,Enterprise,Hong Kong,New
6038,2025-02-28,Company_06038,Partner,Financial Services,Mid-Market,Japan,New
6039,2025-07-06,Company_06039,Outbound,Financial Services,SMB,Hong Kong,New
6040,2024-06-12,Company_06040,Partner,Financial Services,SMB,Taiwan,New
6041,2024-09-14,Company_06041,Outbound,Manufacturing,Mid-Market,Hong Kong,New
6042,2024-06-26,Company_06042,Referral,Technology,SMB,Hong Kong,New
6043,2024-11-13,Company_06043,Paid Ads,Healthcare,SMB,Japan,New
6044,2024-07-06,Company_06044,Referral,Financial Services,SMB,Taiwan,New
6045,2024-01-20,Company_06045,Paid Ads,Professional Services,SMB,Hong Kong,New
6046,2024-11-15,Company_06046,Paid Ads,Technology,SMB,Taiwan,New
6047,2024-05-30,Company_06047,Outbound,Professional Services,Mid-Market,Taiwan,New
6048,2024-03-25,Company_06048,Outbound,Healthcare,SMB,Singapore,New
6049,2024-10-05,Company_06049,Website,Manufacturing,SMB,Japan,New
6050,2025-11-05,Company_06050,Partner,Technology,SMB,Singapore,New
6051,2025-02-19,Company_06051,Paid Ads,Healthcare,SMB,Taiwan,New
6052,2024-04-10,Company_06052,Paid Ads,Healthcare,Mid-Market,Hong Kong,New
6053,2024-09-15,Company_06053,Website,Technology,SMB,Hong Kong,New
6054,2024-02-26,Company_06054,Paid Ads,Manufacturing,SMB,Japan,New
6055,2024-07-25,Company_06055,Website,Manufacturing,SMB,Hong Kong,New
6056,2024-05-25,Company_06056,Partner,Professional Services,Mid-Market,Hong Kong,New
6057,2025-07-01,Company_06057,Outbound,Technology,SMB,Taiwan,New
